breakdown step partitionid runtime
InitialComputation 3 73 49

InitialComputation 3 74 52

InitialComputation 3 75 69

InitialComputation 3 76 45

InitialComputation 3 77 83

InitialComputation 3 78 43

InitialComputation 3 79 48

InitialComputation 3 80 52

InitialComputation 3 81 123

InitialComputation 3 82 64

InitialComputation 3 83 51

InitialComputation 3 84 60

InitialComputation 3 85 41

InitialComputation 3 86 81

InitialComputation 3 87 49

InitialComputation 3 88 47

InitialComputation 3 89 57

InitialComputation 3 90 137

InitialComputation 3 91 73

InitialComputation 3 92 56

InitialComputation 3 93 82

InitialComputation 3 94 61

InitialComputation 3 95 55

InitialComputation 3 96 48

InitialComputation 3 97 49

InitialComputation 3 98 67

InitialComputation 3 99 139

InitialComputation 3 100 78

InitialComputation 3 101 47

InitialComputation 3 102 97

InitialComputation 3 103 50

InitialComputation 3 104 58

InitialComputation 3 105 45

InitialComputation 3 106 58

InitialComputation 3 107 54

InitialComputation 3 108 111

InitialComputation 3 109 69

InitialComputation 3 110 60

InitialComputation 3 111 70

InitialComputation 3 112 70

InitialComputation 3 113 58

InitialComputation 3 114 61

InitialComputation 3 115 58

InitialComputation 3 116 661

InitialComputation 3 117 75

InitialComputation 3 118 96

InitialComputation 3 119 48

InitialComputation 3 120 80

InitialComputation 3 121 50

InitialComputation 3 122 85

InitialComputation 3 123 242

InitialComputation 3 124 353

InitialComputation 3 125 357

InitialComputation 3 126 439

InitialComputation 3 127 360

InitialComputation 3 128 393

InitialComputation 3 129 415

InitialComputation 3 130 386

InitialComputation 3 131 376

InitialComputation 3 132 376

InitialComputation 3 133 792

InitialComputation 3 134 914

InitialComputation 3 135 1003

InitialComputation 3 136 944

InitialComputation 3 137 949

InitialComputation 3 138 878

InitialComputation 3 139 890

InitialComputation 3 140 911

InitialComputation 3 141 894

InitialComputation 3 142 1013

InitialComputation 3 143 948

InitialComputation 3 144 1165

InitialComputation 3 145 1078

InitialComputation 3 146 1104

InitialComputation 3 147 1009

InitialComputation 3 148 972

InitialComputation 3 149 951

InitialComputation 3 150 1014

InitialComputation 3 151 1016

InitialComputation 3 152 970

InitialComputation 3 153 1245

InitialComputation 3 154 965

InitialComputation 3 155 1073

InitialComputation 3 156 41518

InitialComputation 3 157 940

InitialComputation 3 158 1024

InitialComputation 3 159 1137

InitialComputation 3 160 1080

InitialComputation 3 161 931

InitialComputation 3 162 1110

InitialComputation 3 163 1176

InitialComputation 3 164 1205

InitialComputation 3 165 1102

InitialComputation 3 166 918

InitialComputation 3 167 982

InitialComputation 3 168 1144

InitialComputation 3 169 961

InitialComputation 3 170 1050

InitialComputation 3 171 1491

InitialComputation 3 172 1019

InitialComputation 3 173 983

InitialComputation 3 174 1071

InitialComputation 3 175 6266

InitialComputation 3 176 26836

InitialComputation 3 177 25679

InitialComputation 3 178 21250

InitialComputation 3 179 22131

InitialComputation 3 180 22469

InitialComputation 3 181 26538

InitialComputation 3 182 21872

InitialComputation 3 183 23790

InitialComputation 3 184 27103

InitialComputation 3 185 31018

InitialComputation 3 186 21545

InitialComputation 3 187 26053

InitialComputation 3 188 35877

InitialComputation 3 189 27845

InitialComputation 3 190 24250

InitialComputation 3 191 32482

InitialComputation 3 192 23413

InitialComputation 3 193 24144

InitialComputation 3 194 28054

InitialComputation 3 195 37509

InitialComputation 3 196 21824

InitialComputation 3 197 22214

InitialComputation 3 198 43028

InitialComputation 3 199 111439

InitialComputation 3 200 102911

InitialComputation 3 201 116300

InitialComputation 3 202 89710

InitialComputation 3 203 153647

InitialComputation 3 204 90051

InitialComputation 3 205 97487

InitialComputation 3 206 96305

InitialComputation 3 207 97765

InitialComputation 3 208 121605

InitialComputation 3 209 242708

InitialComputation 3 210 273630

InitialComputation 3 211 192391

InitialComputation 3 212 244087

InitialComputation 3 213 240179

InitialComputation 3 214 303906

